ts,temp
2022-01-01 15:10:00,5.0656296736054784
2022-01-01 15:15:00,5.268423039722639
2022-01-01 15:20:00,3.8350946684823564
2022-01-01 15:25:00,5.005101416559593
2022-01-01 15:30:00,5.053334835239654
2022-01-01 15:35:00,5.047610884569493
2022-01-01 15:40:00,6.79778428978815
2022-01-01 15:45:00,4.0552153841416985
2022-01-01 15:50:00,4.779038000862603
2022-01-01 15:55:00,6.388818076600698
2022-01-01 16:00:00,5.623033851174391
2022-01-01 16:05:00,3.674076773961298
2022-01-01 16:10:00,4.287303497996665
2022-01-01 16:15:00,6.0886880326721275
2022-01-01 16:20:00,3.476189137798774
2022-01-01 16:25:00,2.8788832598389096
2022-01-01 16:30:00,2.6187978480696037
2022-01-01 16:35:00,2.582526792152395
2022-01-01 16:40:00,4.754971112224854
2022-01-01 16:45:00,4.136751209380098
2022-01-01 16:50:00,5.230158685398413
2022-01-01 16:55:00,3.6784191339156513
2022-01-01 17:00:00,3.574352526772601
2022-01-01 17:05:00,4.374675325857638
2022-01-01 17:10:00,2.5301281493378927
2022-01-01 17:15:00,3.03747955689481
2022-01-01 17:20:00,0.7892729987795164
2022-01-01 17:25:00,1.7849104838152583
2022-01-01 17:30:00,3.4944660677293666
2022-01-01 17:35:00,3.8462887012151112
2022-01-01 17:40:00,3.343613923109924
2022-01-01 17:45:00,3.0975256999781635
2022-01-01 17:50:00,1.9242673046028296
2022-01-01 17:55:00,2.346168582934479
2022-01-01 18:00:00,1.3022069115126456
2022-01-01 18:05:00,2.773558077261846
2022-01-01 18:10:00,4.158614277899787
2022-01-01 18:15:00,0.9281599757243362
2022-01-01 18:20:00,2.468481673666255
2022-01-01 18:25:00,1.281660414080016
2022-01-01 18:30:00,1.6282253345160318
2022-01-01 18:35:00,-0.1302743284243375
2022-01-01 18:40:00,1.595179423550901
2022-01-01 18:45:00,2.8999888738888733
2022-01-01 18:50:00,0.021019579664696586
2022-01-01 18:55:00,0.764318458167554
2022-01-01 19:00:00,0.2661829087408376
2022-01-01 19:05:00,-0.05299530653436557
2022-01-01 19:10:00,0.5151266087626346
2022-01-01 19:15:00,3.0035821100473985
2022-01-01 19:20:00,0.8256762235711783
2022-01-01 19:25:00,1.5012295140352738
2022-01-01 19:30:00,2.621050232366861
2022-01-01 19:35:00,0.1173505106982784
2022-01-01 19:40:00,0.7510602681554457
2022-01-01 19:45:00,-1.6245026097540074
2022-01-01 19:50:00,-0.054956184713757184
2022-01-01 19:55:00,0.06479896423635884
2022-01-01 20:00:00,0.3968000676664318
2022-01-01 20:05:00,1.8090920652120275
2022-01-01 20:10:00,-0.17806381588752077
2022-01-01 20:15:00,-0.4118018437820478
2022-01-01 20:20:00,-1.7360047696405887
2022-01-01 20:25:00,-0.11726233061413308
2022-01-01 20:30:00,-0.9481665519130551
2022-01-01 20:35:00,-0.1181068280865969
2022-01-01 20:40:00,-0.9795105778850084
2022-01-01 20:45:00,0.03680104691103425
2022-01-01 20:50:00,-0.5692521993449444
2022-01-01 20:55:00,-0.8705515043005881
2022-01-01 21:00:00,0.732814948335349
2022-01-01 21:05:00,-3.0391903127409527
2022-01-01 21:10:00,-0.30225953377033354
2022-01-01 21:15:00,-1.3656433201657463
2022-01-01 21:20:00,-1.0908120243387587
2022-01-01 21:25:00,-1.8463246652488858
2022-01-01 21:30:00,-0.19828038927687697
2022-01-01 21:35:00,-1.3915747129174632
2022-01-01 21:40:00,0.005449279699114795
2022-01-01 21:45:00,-1.003699645511032
2022-01-01 21:50:00,-4.110316002993315
2022-01-01 21:55:00,-2.29924081584493
2022-01-01 22:00:00,-2.3095660684145587
2022-01-01 22:05:00,-3.9283649333664217
2022-01-01 22:10:00,-1.2383272311719475
2022-01-01 22:15:00,-2.058509713079806
2022-01-01 22:20:00,-1.4911151113585206
2022-01-01 22:25:00,-2.8133417334494233
2022-01-01 22:30:00,-3.0652400311806227
2022-01-01 22:35:00,-2.645961759708918
2022-01-01 22:40:00,-3.4375883262191946
2022-01-01 22:45:00,-3.0740093605408525
2022-01-01 22:50:00,-3.7211293273352646
2022-01-01 22:55:00,-3.19650893788894
2022-01-01 23:00:00,-3.062624415892872
2022-01-01 23:05:00,-3.4641158247383643
2022-01-01 23:10:00,-5.0
2022-01-01 23:15:00,-2.4102227951184965
2022-01-01 23:20:00,-3.334456940066324
2022-01-01 23:25:00,-3.8980480017382777
2022-01-01 23:30:00,-4.735759910794785
2022-01-01 23:35:00,-4.221034576508716
2022-01-01 23:40:00,-3.2706420925125617
2022-01-01 23:45:00,-3.3937373861186524
2022-01-01 23:50:00,-2.999301563341196
2022-01-01 23:55:00,-2.8390019172038086
2022-01-02 00:00:00,-4.922126083158654
2022-01-02 00:05:00,-5.0
2022-01-02 00:10:00,-4.32082448294791
2022-01-02 00:15:00,-3.1956446290369707
2022-01-02 00:20:00,-5.0
2022-01-02 00:25:00,-4.688377415480231
2022-01-02 00:30:00,-3.474105245503611
2022-01-02 00:35:00,-4.871863239887274
2022-01-02 00:40:00,-3.902825868624267
2022-01-02 00:45:00,-5.0
2022-01-02 00:50:00,-5.0
2022-01-02 00:55:00,-4.039197687046019
2022-01-02 01:00:00,-4.6662562437365445
2022-01-02 01:05:00,-4.840220766548041
2022-01-02 01:10:00,-5.0
2022-01-02 01:15:00,-4.940078642359186
2022-01-02 01:20:00,-4.867948314727167
2022-01-02 01:25:00,-3.3232960301509635
2022-01-02 01:30:00,-5.0
2022-01-02 01:35:00,-3.1059406270365413
2022-01-02 01:40:00,-4.09141557421214
2022-01-02 01:45:00,-5.0
2022-01-02 01:50:00,-4.705786859764193
2022-01-02 01:55:00,-5.0
2022-01-02 02:00:00,-3.720344765294291
2022-01-02 02:05:00,-4.110705405670956
2022-01-02 02:10:00,-4.281131371443187
2022-01-02 02:15:00,-5.0
2022-01-02 02:20:00,-3.6199670498746213
2022-01-02 02:25:00,-4.364230671057095
2022-01-02 02:30:00,-3.3692016553401753
2022-01-02 02:35:00,-5.0
2022-01-02 02:40:00,-5.0
2022-01-02 02:45:00,-2.7360034851832555
2022-01-02 02:50:00,-2.9392791161272607
2022-01-02 02:55:00,-4.889045262289191
2022-01-02 03:00:00,-4.122433321441356
2022-01-02 03:05:00,-4.6305547420294415
2022-01-02 03:10:00,-5.0
2022-01-02 03:15:00,-5.0
2022-01-02 03:20:00,-4.887552881436592
2022-01-02 03:25:00,-5.0
2022-01-02 03:30:00,-3.236228930659323
2022-01-02 03:35:00,-4.0298036216119595
2022-01-02 03:40:00,-4.4415191394873235
2022-01-02 03:45:00,-3.9285787512930863
2022-01-02 03:50:00,-3.521723405610728
2022-01-02 03:55:00,-3.4430516827233015
2022-01-02 04:00:00,-3.1323399882405756
2022-01-02 04:05:00,-3.0600609897371878
2022-01-02 04:10:00,-2.1370469454393892
2022-01-02 04:15:00,-4.673619586287931
2022-01-02 04:20:00,-3.729797828473216
2022-01-02 04:25:00,-3.3178217181795837
2022-01-02 04:30:00,-2.9467321528371286
2022-01-02 04:35:00,-2.470651630752813
2022-01-02 04:40:00,-5.0
2022-01-02 04:45:00,-2.6287754543801487
2022-01-02 04:50:00,-3.733425657925515
2022-01-02 04:55:00,-4.417423062468069
2022-01-02 05:00:00,-2.198555173085669
2022-01-02 05:05:00,-3.761515069748372
2022-01-02 05:10:00,-2.976262676425991
2022-01-02 05:15:00,-2.241547621796299
2022-01-02 05:20:00,-3.5735240651710805
2022-01-02 05:25:00,-1.1701305888921254
2022-01-02 05:30:00,-1.8955131858719256
2022-01-02 05:35:00,-4.6997438917719006
2022-01-02 05:40:00,-3.028325436506814
2022-01-02 05:45:00,-3.192060140586243
2022-01-02 05:50:00,-2.7603068697341997
2022-01-02 05:55:00,-2.6155607201251465
2022-01-02 06:00:00,-3.785442114697329
2022-01-02 06:05:00,-2.0768845857413445
2022-01-02 06:10:00,-2.042583420477319
2022-01-02 06:15:00,-2.927014617364688
2022-01-02 06:20:00,-1.64649947834822
2022-01-02 06:25:00,-1.6185782193690286
2022-01-02 06:30:00,-0.7459481511230242
2022-01-02 06:35:00,-2.0583804943228103
2022-01-02 06:40:00,-0.787248607588268
2022-01-02 06:45:00,-0.2913091933171026
2022-01-02 06:50:00,-3.8476962492242452
2022-01-02 06:55:00,0.8259325572659295
2022-01-02 07:00:00,-2.4134430806631286
2022-01-02 07:05:00,-1.1269893994950515
2022-01-02 07:10:00,-0.521849268795385
2022-01-02 07:15:00,0.32548876207126587
2022-01-02 07:20:00,0.3460098071342099
2022-01-02 07:25:00,-1.4630427887835846
2022-01-02 07:30:00,0.05668962618403378
2022-01-02 07:35:00,-2.265723702774392
2022-01-02 07:40:00,1.6932083942475995
2022-01-02 07:45:00,0.2540888549524634
2022-01-02 07:50:00,-1.182092777985853
2022-01-02 07:55:00,-0.5863722429644123
2022-01-02 08:00:00,0.48191825374589886
2022-01-02 08:05:00,0.8355534252198485
2022-01-02 08:10:00,-0.16648418127609488
2022-01-02 08:15:00,2.6331982224362465
2022-01-02 08:20:00,3.2369050277051503
2022-01-02 08:25:00,1.1685286557038954
2022-01-02 08:30:00,1.7480962591938418
2022-01-02 08:35:00,0.9654363619893982
2022-01-02 08:40:00,2.166236453343193
2022-01-02 08:45:00,2.0281535954604193
2022-01-02 08:50:00,0.047959569136423186
2022-01-02 08:55:00,2.0664298508645778
2022-01-02 09:00:00,1.776845346542077
2022-01-02 09:05:00,0.23899849744344648
2022-01-02 09:10:00,1.390245605767344
2022-01-02 09:15:00,0.6760973929807186
2022-01-02 09:20:00,0.9430254661998316
2022-01-02 09:25:00,1.0155811231490548
2022-01-02 09:30:00,1.3494031596746374
2022-01-02 09:35:00,1.0718405738266286
2022-01-02 09:40:00,2.752948516749692
2022-01-02 09:45:00,3.245171028558171
2022-01-02 09:50:00,1.9481878164399533
2022-01-02 09:55:00,3.0165938217986126
2022-01-02 10:00:00,3.053086456387808
2022-01-02 10:05:00,1.2581822923416563
2022-01-02 10:10:00,3.4676202665293143
2022-01-02 10:15:00,3.3114967201815073
2022-01-02 10:20:00,2.2611042876275267
2022-01-02 10:25:00,3.9489827399144914
2022-01-02 10:30:00,1.3920609793851655
2022-01-02 10:35:00,3.6955232863274783
2022-01-02 10:40:00,2.3603262424076537
2022-01-02 10:45:00,2.7719509588846627
2022-01-02 10:50:00,3.2582877776494983
2022-01-02 10:55:00,5.883210312408448
2022-01-02 11:00:00,3.0313926848414963
2022-01-02 11:05:00,3.9991915459813177
2022-01-02 11:10:00,6.015618346335069
2022-01-02 11:15:00,4.1556128612194145
2022-01-02 11:20:00,3.82327271029642
2022-01-02 11:25:00,5.30106957426397
2022-01-02 11:30:00,5.069713790348544
2022-01-02 11:35:00,4.350188477419138
2022-01-02 11:40:00,4.266862906923522
2022-01-02 11:45:00,5.181959725935108
2022-01-02 11:50:00,5.216486066678574
2022-01-02 11:55:00,3.0646314390897613
2022-01-02 12:00:00,2.4711011597950834
2022-01-02 12:05:00,4.166021575949265
2022-01-02 12:10:00,4.120005495554564
2022-01-02 12:15:00,3.252898046036917
2022-01-02 12:20:00,3.8307963203020297
2022-01-02 12:25:00,3.2894280501840703
2022-01-02 12:30:00,4.686641583345276
2022-01-02 12:35:00,4.485587909095834
2022-01-02 12:40:00,5.272582880551951
2022-01-02 12:45:00,5.7745588286059375
2022-01-02 12:50:00,4.761822528774199
2022-01-02 12:55:00,5.2441453149643635
2022-01-02 13:00:00,4.932730404345242
2022-01-02 13:05:00,3.050288416290923
2022-01-02 13:10:00,4.677602515641476
2022-01-02 13:15:00,4.279470672847985
2022-01-02 13:20:00,6.308196664280956
2022-01-02 13:25:00,4.4448354487132855
2022-01-02 13:30:00,5.031382344810629
2022-01-02 13:35:00,5.661138156738188
2022-01-02 13:40:00,4.596649348608078
2022-01-02 13:45:00,7.3969409843603575
2022-01-02 13:50:00,4.8609672573431615
2022-01-02 13:55:00,5.858595745236375
2022-01-02 14:00:00,5.118531693944202
2022-01-02 14:05:00,5.164507418585817
2022-01-02 14:10:00,4.817823397837538
2022-01-02 14:15:00,4.560979993430298
2022-01-02 14:20:00,6.355739514344595
2022-01-02 14:25:00,3.4320395038417963
2022-01-02 14:30:00,5.120153314203359
2022-01-02 14:35:00,7.064553080280588
2022-01-02 14:40:00,4.45085482478259
2022-01-02 14:45:00,5.385490690306043
2022-01-02 14:50:00,5.999829296120581
2022-01-02 14:55:00,4.653956379081595
2022-01-02 15:00:00,4.870720926802054
2022-01-02 15:05:00,6.202056919369824
2022-01-02 15:10:00,4.0802219481805455
2022-01-02 15:15:00,5.362487267193299
2022-01-02 15:20:00,4.621833236681259
2022-01-02 15:25:00,4.714539116541132
2022-01-02 15:30:00,6.187757281392914
2022-01-02 15:35:00,5.1332159249126965
2022-01-02 15:40:00,5.850507086601766
2022-01-02 15:45:00,4.352774868795921
2022-01-02 15:50:00,4.797744530671916
2022-01-02 15:55:00,3.898623814403704
2022-01-02 16:00:00,3.9572360508194007
2022-01-02 16:05:00,3.9711107928178913
2022-01-02 16:10:00,3.069458996871869
2022-01-02 16:15:00,3.012160906562518
2022-01-02 16:20:00,4.9452313137062545
2022-01-02 16:25:00,4.227191075196296
2022-01-02 16:30:00,4.953200645668765
2022-01-02 16:35:00,4.148694695308325
2022-01-02 16:40:00,2.9241592773944705
2022-01-02 16:45:00,3.969533679630864
2022-01-02 16:50:00,5.966906500405404
2022-01-02 16:55:00,6.561082139500009
2022-01-02 17:00:00,2.5280564241521706
2022-01-02 17:05:00,3.732121569152512
2022-01-02 17:10:00,1.9724079695024557
2022-01-02 17:15:00,4.541345611921257
2022-01-02 17:20:00,5.732855044468657
2022-01-02 17:25:00,3.526983577449851
2022-01-02 17:30:00,3.9003979307137646
2022-01-02 17:35:00,3.7089432466954966
2022-01-02 17:40:00,3.2826892477675504
2022-01-02 17:45:00,3.9128002832727877
2022-01-02 17:50:00,4.691724877074849
2022-01-02 17:55:00,2.268463323520137
2022-01-02 18:00:00,1.8316810895375013
2022-01-02 18:05:00,2.2134070041506537
2022-01-02 18:10:00,3.6301404803809643
2022-01-02 18:15:00,3.475906613087543
2022-01-02 18:20:00,2.696394307670693
2022-01-02 18:25:00,1.5560281646668606
2022-01-02 18:30:00,3.9869574075369734
2022-01-02 18:35:00,4.7707119542018335
2022-01-02 18:40:00,3.780450834670976
2022-01-02 18:45:00,1.502195161289768
2022-01-02 18:50:00,1.4048195609070981
2022-01-02 18:55:00,1.8108299300899409
2022-01-02 19:00:00,2.909632424339442
2022-01-02 19:05:00,1.2118133161136786
2022-01-02 19:10:00,0.7127312199873242
2022-01-02 19:15:00,1.614474438386217
2022-01-02 19:20:00,0.6413973777038507
2022-01-02 19:25:00,1.8372127235513451
2022-01-02 19:30:00,1.7482325153523377
2022-01-02 19:35:00,0.9813885457765597
2022-01-02 19:40:00,1.2514647026739252
2022-01-02 19:45:00,0.14883195933701887
2022-01-02 19:50:00,-1.5540669742483684
2022-01-02 19:55:00,2.0515408794280567
2022-01-02 20:00:00,-1.0731547160340331
2022-01-02 20:05:00,1.2103872863213005
2022-01-02 20:10:00,0.48942901158117535
2022-01-02 20:15:00,1.3726358976905058
2022-01-02 20:20:00,-0.5246470423283932
2022-01-02 20:25:00,-0.7265394257115418
2022-01-02 20:30:00,-0.24052386013587712
2022-01-02 20:35:00,-1.7126772785627344
2022-01-02 20:40:00,-0.6159928923613998
2022-01-02 20:45:00,-1.613969537872479
2022-01-02 20:50:00,-0.23061822245336183
2022-01-02 20:55:00,-1.2722292481196764
2022-01-02 21:00:00,-0.7778623287966715
2022-01-02 21:05:00,-2.9149508968523534
2022-01-02 21:10:00,-0.7085481188774215
2022-01-02 21:15:00,0.2575601111364385
2022-01-02 21:20:00,-2.655885535421275
2022-01-02 21:25:00,-0.7538686662704142
2022-01-02 21:30:00,-0.25734077853974613
2022-01-02 21:35:00,-2.016977395873892
2022-01-02 21:40:00,-0.69148257280223
2022-01-02 21:45:00,-2.7411931445529687
2022-01-02 21:50:00,-3.8821626384837398
2022-01-02 21:55:00,-2.861850465428616
2022-01-02 22:00:00,-1.8792248827967322
2022-01-02 22:05:00,-1.093491234493874
2022-01-02 22:10:00,-1.8621672420458437
2022-01-02 22:15:00,-1.7087585022377945
2022-01-02 22:20:00,-2.219865435185717
2022-01-02 22:25:00,-1.7256686915789
2022-01-02 22:30:00,-3.854810996596078
2022-01-02 22:35:00,-2.1192449729330547
2022-01-02 22:40:00,-2.536967108232932
2022-01-02 22:45:00,-1.8157318511832818
2022-01-02 22:50:00,-4.089889194398259
2022-01-02 22:55:00,-3.210337079032722
2022-01-02 23:00:00,-2.8346429865824616
2022-01-02 23:05:00,-3.6011183188093625
2022-01-02 23:10:00,-4.364407529552648
2022-01-02 23:15:00,-3.4574440903665167
2022-01-02 23:20:00,-3.2829465760757994
2022-01-02 23:25:00,-3.296951181317729
2022-01-02 23:30:00,-4.80058277490528
2022-01-02 23:35:00,-2.2066338051988272
2022-01-02 23:40:00,-3.3917781908761104
2022-01-02 23:45:00,-3.482927355301791
2022-01-02 23:50:00,-4.74443341623376
2022-01-02 23:55:00,-5.0
2022-01-03 00:00:00,-4.1358042338877326
2022-01-03 00:05:00,-4.439886025972482
2022-01-03 00:10:00,-3.329540080394864
2022-01-03 00:15:00,-5.0
2022-01-03 00:20:00,-5.0
2022-01-03 00:25:00,-5.0
2022-01-03 00:30:00,-4.371639255695123
2022-01-03 00:35:00,-4.660648941778552
2022-01-03 00:40:00,-4.7743667922041215
2022-01-03 00:45:00,-2.9111247157408036
2022-01-03 00:50:00,-2.8006890342021546
2022-01-03 00:55:00,-4.6973194327018755
2022-01-03 01:00:00,-3.8769939563489224
2022-01-03 01:05:00,-4.131767424402361
2022-01-03 01:10:00,-4.844928275277907
2022-01-03 01:15:00,-3.4231848389170607
2022-01-03 01:20:00,-5.0
2022-01-03 01:25:00,-5.0
2022-01-03 01:30:00,-3.4475144930738066
2022-01-03 01:35:00,-2.966762350650375
2022-01-03 01:40:00,-4.841561260532178
2022-01-03 01:45:00,-3.731053834799235
2022-01-03 01:50:00,-3.460820350821738
2022-01-03 01:55:00,-2.7995969205748112
2022-01-03 02:00:00,-3.9815020601360205
2022-01-03 02:05:00,-3.4273423608781783
2022-01-03 02:10:00,-5.0
2022-01-03 02:15:00,-5.0
2022-01-03 02:20:00,-4.73373080725293
2022-01-03 02:25:00,-4.343983474188883
2022-01-03 02:30:00,-5.0
2022-01-03 02:35:00,-4.775877178336267
2022-01-03 02:40:00,-5.0
2022-01-03 02:45:00,-5.0
2022-01-03 02:50:00,-2.676536557326286
2022-01-03 02:55:00,-5.0
2022-01-03 03:00:00,-5.0
2022-01-03 03:05:00,-5.0
2022-01-03 03:10:00,-5.0
2022-01-03 03:15:00,-3.576749320055793
2022-01-03 03:20:00,-4.702116288609943
2022-01-03 03:25:00,-5.0
2022-01-03 03:30:00,-5.0
2022-01-03 03:35:00,-3.5142541564057117
2022-01-03 03:40:00,-5.0
2022-01-03 03:45:00,-3.893358206042673
2022-01-03 03:50:00,-5.0
2022-01-03 03:55:00,-3.096359020567757
2022-01-03 04:00:00,-4.391702812941061
2022-01-03 04:05:00,-3.5263983265935432
2022-01-03 04:10:00,-1.643569609640923
2022-01-03 04:15:00,-4.220632066310602
2022-01-03 04:20:00,-2.750289146579397
2022-01-03 04:25:00,-4.229960104014517
2022-01-03 04:30:00,-4.924362101563376
2022-01-03 04:35:00,-5.0
2022-01-03 04:40:00,-3.5543401046262093
2022-01-03 04:45:00,-2.6760544644001047
2022-01-03 04:50:00,-2.5693641468402237
2022-01-03 04:55:00,-2.9084860214527293
2022-01-03 05:00:00,-3.8420847798508664
2022-01-03 05:05:00,-3.46677501880358
2022-01-03 05:10:00,-4.847097577096269
2022-01-03 05:15:00,-3.3117117029513743
2022-01-03 05:20:00,-4.443673568142635
2022-01-03 05:25:00,-2.825400490667815
2022-01-03 05:30:00,-2.6292161607539724
2022-01-03 05:35:00,-2.219197874876441
