ts,br
2022-01-02 07:45:00,0.8321855352067082
2022-01-02 07:50:00,4.668265576128546
2022-01-02 07:55:00,22.55935238023683
2022-01-02 08:00:00,25.28142809668975
2022-01-02 08:05:00,18.35639299006944
2022-01-02 08:10:00,17.218873582653284
2022-01-02 08:15:00,19.204805531458774
2022-01-02 08:20:00,18.48898736531546
2022-01-02 08:25:00,23.293566357824567
2022-01-02 08:30:00,17.236057264925442
2022-01-02 08:35:00,21.940466201932953
2022-01-02 08:40:00,23.633913052155883
2022-01-02 08:45:00,33.46852450443517
2022-01-02 08:50:00,29.199756859086417
2022-01-02 08:55:00,31.778806445916693
2022-01-02 09:00:00,29.907922117862277
2022-01-02 09:05:00,37.95365411218755
2022-01-02 09:10:00,37.557667137316244
2022-01-02 09:15:00,26.208137900713375
2022-01-02 09:20:00,28.1112972427843
2022-01-02 09:25:00,39.498151649142436
2022-01-02 09:30:00,40.7215329137778
2022-01-02 09:35:00,38.451167204703154
2022-01-02 09:40:00,32.91937589955528
2022-01-02 09:45:00,42.35218377998677
2022-01-02 09:50:00,50.23160579551668
2022-01-02 09:55:00,48.471336690657694
2022-01-02 10:00:00,55.19706122383037
2022-01-02 10:05:00,47.462561137964315
2022-01-02 10:10:00,40.85165282668751
2022-01-02 10:15:00,48.570591407658384
2022-01-02 10:20:00,57.36513185567503
2022-01-02 10:25:00,50.85924024176658
2022-01-02 10:30:00,55.4882839904281
2022-01-02 10:35:00,59.09581168093912
2022-01-02 10:40:00,56.92556059411598
2022-01-02 10:45:00,74.84161563687368
2022-01-02 10:50:00,64.64281307088311
2022-01-02 10:55:00,66.27400955568119
2022-01-02 11:00:00,63.09234546956374
2022-01-02 11:05:00,65.1788629880947
2022-01-02 11:10:00,62.15790132954694
2022-01-02 11:15:00,65.93016296962722
2022-01-02 11:20:00,77.85776774933464
2022-01-02 11:25:00,74.2121304695119
2022-01-02 11:30:00,75.66865419519222
2022-01-02 11:35:00,78.43334365643587
2022-01-02 11:40:00,77.26350533183533
2022-01-02 11:45:00,79.77324059564198
2022-01-02 11:50:00,64.3588453900192
2022-01-02 11:55:00,81.77679981297197
2022-01-02 12:00:00,88.28246213111446
2022-01-02 12:05:00,83.49133554220442
2022-01-02 12:10:00,83.00687811446232
2022-01-02 12:15:00,81.04077888997054
2022-01-02 12:20:00,92.29219893963226
2022-01-02 12:25:00,88.28473477313499
2022-01-02 12:30:00,81.33640308176798
2022-01-02 12:35:00,84.67558425323591
2022-01-02 12:40:00,88.70111042810316
2022-01-02 12:45:00,100.0
2022-01-02 12:50:00,94.29716564605725
2022-01-02 12:55:00,96.79921735237899
2022-01-02 13:00:00,96.25038895512807
2022-01-02 13:05:00,93.65360657130631
2022-01-02 13:10:00,90.64296184147287
2022-01-02 13:15:00,40.840868354557685
2022-01-02 13:20:00,42.3987042780897
2022-01-02 13:25:00,29.084946634900966
2022-01-02 13:30:00,37.50020327908011
2022-01-02 13:35:00,36.058465072683695
2022-01-02 13:40:00,26.32678137932254
2022-01-02 13:45:00,34.724244212666584
2022-01-02 13:50:00,34.311996973836465
2022-01-02 13:55:00,29.73470123370988
2022-01-02 14:00:00,31.118310162302738
2022-01-02 14:05:00,19.017908333166453
2022-01-02 14:10:00,26.221052366808035
2022-01-02 14:15:00,22.4671242727219
2022-01-02 14:20:00,27.913259109203462
2022-01-02 14:25:00,18.708187663947783
2022-01-02 14:30:00,20.461914426464887
2022-01-02 14:35:00,17.195206148446783
2022-01-02 14:40:00,22.21315964612428
2022-01-02 14:45:00,19.725329202032807
2022-01-02 14:50:00,13.41209702906158
2022-01-02 14:55:00,21.392418075784065
2022-01-02 15:00:00,16.14873169084175
2022-01-02 15:05:00,13.051008447935413
2022-01-02 15:10:00,6.460416241922925
2022-01-02 15:15:00,6.8809311140184555
2022-01-02 15:20:00,6.420422042985452
2022-01-02 15:25:00,6.840142018717638
2022-01-02 15:30:00,7.859894958360256
2022-01-02 15:35:00,0.0
2022-01-02 15:40:00,4.00558231255279
2022-01-02 15:45:00,0.0
2022-01-02 15:50:00,0.0
2022-01-02 15:55:00,3.407411650908165
2022-01-02 16:00:00,0.0
2022-01-02 16:05:00,2.319417590536209
2022-01-02 16:10:00,0.0
2022-01-02 16:15:00,2.081604114181995
2022-01-02 16:20:00,0.0
2022-01-02 16:25:00,0.0
2022-01-02 16:30:00,2.892279535614785
2022-01-02 16:35:00,6.966318040586091
2022-01-02 16:40:00,0.0
2022-01-02 16:45:00,0.0
2022-01-02 16:50:00,3.0315614352225895
2022-01-02 16:55:00,0.4644729927989078
2022-01-02 17:00:00,0.0
2022-01-02 17:05:00,5.46423880101556
2022-01-02 17:10:00,0.9533564021348235
2022-01-02 17:15:00,0.3810905600629733
2022-01-02 17:20:00,0.9030488701546445
2022-01-02 17:25:00,0.0
2022-01-02 17:30:00,2.4022359317174775
2022-01-02 17:35:00,0.0
2022-01-02 17:40:00,0.0
2022-01-02 17:45:00,0.0
2022-01-02 17:50:00,0.0
2022-01-02 17:55:00,0.0
2022-01-02 18:00:00,0.45889832096941463
2022-01-02 18:05:00,8.452678717069716
2022-01-02 18:10:00,0.0
2022-01-02 18:15:00,0.0
2022-01-02 18:20:00,4.93461938848591
2022-01-02 18:25:00,10.253600212204304
2022-01-02 18:30:00,0.0
2022-01-02 18:35:00,0.18783898394020465
2022-01-02 18:40:00,0.0
2022-01-02 18:45:00,3.4036334478719343
2022-01-02 18:50:00,5.599604765600107
2022-01-02 18:55:00,0.0
2022-01-02 19:00:00,11.099623828280956
2022-01-02 19:05:00,0.0
2022-01-02 19:10:00,0.0
2022-01-02 19:15:00,0.0
2022-01-02 19:20:00,0.11089999578154419
2022-01-02 19:25:00,2.026832654919109
2022-01-02 19:30:00,0.0
2022-01-02 19:35:00,0.0
2022-01-02 19:40:00,0.06357593670868023
2022-01-02 19:45:00,0.0
2022-01-02 19:50:00,2.770404777304392
2022-01-02 19:55:00,0.0
2022-01-02 20:00:00,1.3595958818934497
2022-01-02 20:05:00,0.0
2022-01-02 20:10:00,0.0
2022-01-02 20:15:00,0.0
2022-01-02 20:20:00,3.5631190968224984
2022-01-02 20:25:00,3.1045112397710177
2022-01-02 20:30:00,0.0
2022-01-02 20:35:00,0.0
2022-01-02 20:40:00,6.189185315281655
2022-01-02 20:45:00,5.567143245267943
2022-01-02 20:50:00,0.0
2022-01-02 20:55:00,3.837124438832004
2022-01-02 21:00:00,7.685332837867684
2022-01-02 21:05:00,0.0
2022-01-02 21:10:00,0.0
2022-01-02 21:15:00,0.0
2022-01-02 21:20:00,4.219687761304032
2022-01-02 21:25:00,1.8145331702644203
2022-01-02 21:30:00,0.0
2022-01-02 21:35:00,6.929634312983813
2022-01-02 21:40:00,1.2221747031406458
2022-01-02 21:45:00,0.0
2022-01-02 21:50:00,6.6830482533717985
2022-01-02 21:55:00,0.0
2022-01-02 22:00:00,0.0
2022-01-02 22:05:00,0.0
2022-01-02 22:10:00,0.0
2022-01-02 22:15:00,0.0
2022-01-02 22:20:00,0.0
2022-01-02 22:25:00,4.566268143984484
2022-01-02 22:30:00,5.871169946060075
2022-01-02 22:35:00,0.0
2022-01-02 22:40:00,0.0
2022-01-02 22:45:00,0.0
2022-01-02 22:50:00,0.0
2022-01-02 22:55:00,3.6549142495889386
2022-01-02 23:00:00,7.988296184360937
2022-01-02 23:05:00,3.891611351397371
2022-01-02 23:10:00,0.5853238602626095
2022-01-02 23:15:00,6.000590972998918
2022-01-02 23:20:00,3.6547868628984705
2022-01-02 23:25:00,0.9756627491390686
2022-01-02 23:30:00,0.6617811025982601
2022-01-02 23:35:00,0.0
2022-01-02 23:40:00,0.0
2022-01-02 23:45:00,0.0
2022-01-02 23:50:00,0.0
2022-01-02 23:55:00,0.0
2022-01-03 00:00:00,2.859897787308558
2022-01-03 00:05:00,3.227612454477094
2022-01-03 00:10:00,0.0
2022-01-03 00:15:00,1.7743507268107594
2022-01-03 00:20:00,0.0
2022-01-03 00:25:00,0.0
2022-01-03 00:30:00,2.1997421453088366
2022-01-03 00:35:00,0.0
2022-01-03 00:40:00,0.0
2022-01-03 00:45:00,6.766059119725565
2022-01-03 00:50:00,0.0
2022-01-03 00:55:00,0.0
2022-01-03 01:00:00,0.8489179151625021
2022-01-03 01:05:00,2.5692491283431766
2022-01-03 01:10:00,0.0
2022-01-03 01:15:00,8.21850631338642
2022-01-03 01:20:00,4.393405645205072
2022-01-03 01:25:00,0.0
2022-01-03 01:30:00,0.11658125071419831
2022-01-03 01:35:00,0.0
2022-01-03 01:40:00,0.0
2022-01-03 01:45:00,1.5927785191785513
2022-01-03 01:50:00,1.3151502585719035
2022-01-03 01:55:00,0.0
2022-01-03 02:00:00,0.0
2022-01-03 02:05:00,0.0
2022-01-03 02:10:00,7.250755879438398
2022-01-03 02:15:00,0.0
2022-01-03 02:20:00,0.0
2022-01-03 02:25:00,9.792141562016013
2022-01-03 02:30:00,3.035430112230779
2022-01-03 02:35:00,2.770636662681119
2022-01-03 02:40:00,2.459374123700646
2022-01-03 02:45:00,0.0
2022-01-03 02:50:00,0.0
2022-01-03 02:55:00,9.658246109372818
2022-01-03 03:00:00,0.0
2022-01-03 03:05:00,0.3699324136169275
2022-01-03 03:10:00,1.1078485761540704
2022-01-03 03:15:00,0.0
2022-01-03 03:20:00,2.372505756904065
2022-01-03 03:25:00,1.5736745774376493
2022-01-03 03:30:00,0.0
2022-01-03 03:35:00,1.3559085932838557
2022-01-03 03:40:00,0.0
2022-01-03 03:45:00,0.0
2022-01-03 03:50:00,0.528323535889635
2022-01-03 03:55:00,2.1791972845923233
2022-01-03 04:00:00,2.8802939078953433
2022-01-03 04:05:00,3.4197259658321757
2022-01-03 04:10:00,0.0
2022-01-03 04:15:00,2.3720235276364368
2022-01-03 04:20:00,1.9131437029052425
2022-01-03 04:25:00,9.416165892021649
2022-01-03 04:30:00,0.0
2022-01-03 04:35:00,0.0
2022-01-03 04:40:00,2.3931576359125053
2022-01-03 04:45:00,3.8644854856992703
2022-01-03 04:50:00,0.0
2022-01-03 04:55:00,0.0
2022-01-03 05:00:00,0.0
2022-01-03 05:05:00,4.940060370185725
2022-01-03 05:10:00,0.0
2022-01-03 05:15:00,0.0
2022-01-03 05:20:00,0.0
2022-01-03 05:25:00,8.665182185501374
2022-01-03 05:30:00,4.948717661685963
2022-01-03 05:35:00,3.1972739959574223
2022-01-03 05:40:00,0.0
2022-01-03 05:45:00,0.0
2022-01-03 05:50:00,5.850788324453707
2022-01-03 05:55:00,0.0
2022-01-03 06:00:00,0.0
2022-01-03 06:05:00,0.0
2022-01-03 06:10:00,0.0
2022-01-03 06:15:00,4.423218310125723
2022-01-03 06:20:00,4.511516707343635
2022-01-03 06:25:00,9.513035395600305
2022-01-03 06:30:00,10.604277141548458
2022-01-03 06:35:00,0.0
2022-01-03 06:40:00,0.0
2022-01-03 06:45:00,0.0
2022-01-03 06:50:00,0.0
2022-01-03 06:55:00,4.689799059849308
2022-01-03 07:00:00,0.0
2022-01-03 07:05:00,6.362720319842228
2022-01-03 07:10:00,7.793434675213642
2022-01-03 07:15:00,0.8577452747268032
2022-01-03 07:20:00,2.656972871071111
2022-01-03 07:25:00,13.676310294414458
2022-01-03 07:30:00,14.48118972343881
2022-01-03 07:35:00,8.814219099375153
2022-01-03 07:40:00,7.1988579488074524
2022-01-03 07:45:00,10.90590448050099
2022-01-03 07:50:00,8.115381750649494
2022-01-03 07:55:00,15.49386171424932
2022-01-03 08:00:00,16.709053872271653
2022-01-03 08:05:00,15.71677088783507
2022-01-03 08:10:00,15.86135941124495
2022-01-03 08:15:00,23.77491354464386
2022-01-03 08:20:00,20.80071421427726
2022-01-03 08:25:00,19.946931973033937
2022-01-03 08:30:00,21.66901627368212
2022-01-03 08:35:00,32.393493324260284
2022-01-03 08:40:00,24.465656485564466
2022-01-03 08:45:00,29.668451272395124
2022-01-03 08:50:00,26.68635321770304
2022-01-03 08:55:00,30.20268805697302
2022-01-03 09:00:00,25.668848881276098
2022-01-03 09:05:00,37.369170138957934
2022-01-03 09:10:00,26.760818055919064
2022-01-03 09:15:00,38.57254211724029
2022-01-03 09:20:00,32.909476636664955
2022-01-03 09:25:00,43.71072894690029
2022-01-03 09:30:00,40.19105997336786
2022-01-03 09:35:00,33.45674654967048
2022-01-03 09:40:00,36.94829704094398
2022-01-03 09:45:00,31.29674064560485
2022-01-03 09:50:00,47.078724450950354
2022-01-03 09:55:00,47.109129878955265
2022-01-03 10:00:00,47.52015055075886
2022-01-03 10:05:00,42.601632320311616
2022-01-03 10:10:00,55.367160658791214
2022-01-03 10:15:00,50.18302615913258
2022-01-03 10:20:00,58.00545856583746
2022-01-03 10:25:00,49.32953913571988
2022-01-03 10:30:00,59.55103379508802
2022-01-03 10:35:00,57.74588193128917
